"CurrentName","DNVoucher","Provenance","RowNum","YearPlanted","TreeNum","RowTree","FieldID"
"Eucalyptus eremicola subsp. peeneri","DN 1542","Lake Yeo, WA",86,1996,12,"R086/T12","CCA1474"
"Eucalyptus eremicola subsp. peeneri","DN 1542","Lake Yeo, WA",86,1996,13,"R086/T13","CCA1475"
"Eucalyptus eremicola subsp. peeneri","DN 1542","Lake Yeo, WA",86,1996,14,"R086/T14","CCA1476"
"Eucalyptus eremicola subsp. peeneri","DN 1542","Lake Yeo, WA",86,1996,15,"R086/T15","CCA1477"
"Eucalyptus coolabah","DN 1355","Palmer River, NT",86,1996,16,"R086/T16","CCA1478"
"Eucalyptus coolabah","DN 1355","Palmer River, NT",86,1996,17,"R086/T17","CCA1479"
"Eucalyptus coolabah","DN 1355","Palmer River, NT",86,1996,18,"R086/T18","CCA1480"
"Eucalyptus lucens","DN 1353","Mt Hermannsburg, NT",86,1996,21,"R086/T21","CCA1481"
"Eucalyptus eremicola subsp. eremicola","DN 1500","Maralinga, SA",86,1996,24,"R086/T24","CCA1482"
"Eucalyptus gypsophila","DN 1405","Yumbarra Con. Park, SA",86,1996,27,"R086/T27","CCA1483"
"Eucalyptus gypsophila","DN 1405","Yumbarra Con. Park, SA",86,1996,28,"R086/T28","CCA1484"
"Eucalyptus sp. Great Victoria Desert","DN 1392","Tarcoola, SA",86,1996,29,"R086/T29","CCA1485"
"Eucalyptus sp. Great Victoria Desert","DN 1392","Tarcoola, SA",86,1996,32,"R086/T32","CCA1486"
"Eucalyptus concinna","DN 1391","Tarcoola, SA",86,1996,33,"R086/T33","CCA1487"
"Eucalyptus concinna","DN 1391","Tarcoola, SA",86,1996,34,"R086/T34","CCA1488"
"Eucalyptus concinna","DN 1391","Tarcoola, SA",86,1996,35,"R086/T35","CCA1489"
"Eucalyptus repullulans","DN 1550","Tallering Peak, WA",86,1996,37,"R086/T37","CCA1490"
"Eucalyptus vokesensis","DN 1502","Maralinga, SA",87,1996,1,"R087/T01","CCA1491"
"Eucalyptus gypsophila","DN 1520","Serpentine Lakes, WA",87,1996,3,"R087/T03","CCA1492"
"Eucalyptus gypsophila","DN 1520","Serpentine Lakes, WA",87,1996,5,"R087/T05","CCA1493"
"Eucalyptus melanophloia subsp. nana","DN 1330","Mount Isa, Qld",87,1996,6,"R087/T06","CCA1494"
"Eucalyptus melanophloia subsp. nana","DN 1330","Mount Isa, Qld",87,1996,7,"R087/T07","CCA1495"
"Eucalyptus melanophloia subsp. nana","DN 1330","Mount Isa, Qld",87,1996,8,"R087/T08","CCA1496"
"Eucalyptus melanophloia subsp. nana","DN 1330","Mount Isa, Qld",87,1996,9,"R087/T09","CCA1497"
"Eucalyptus oleosa subsp. ampliata","DN 1408","Kimba, SA",87,1996,11,"R087/T11","CCA1498"
"Eucalyptus chlorophylla","DN 1334","Three Ways roadhouse, NT",87,1996,13,"R087/T13","CCA1499"
"Eucalyptus leucophylla","DN 1331","Mount Isa, Qld",87,1996,14,"R087/T14","CCA1500"
"Eucalyptus leucophylla","DN 1331","Mount Isa, Qld",87,1996,15,"R087/T15","CCA1501"
"Eucalyptus leucophylla","DN 1331","Mount Isa, Qld",87,1996,16,"R087/T16","CCA1502"
"Eucalyptus leucophylla","DN 1331","Mount Isa, Qld",87,1996,17,"R087/T17","CCA1503"
"Eucalyptus melliodora x E. sideroxylon","DN 1219","Goolgowi, NSW",87,1996,18,"R087/T18","CCA1504"
"Eucalyptus melliodora x E. sideroxylon","DN 1219","Goolgowi, NSW",87,1996,19,"R087/T19","CCA1505"
"Eucalyptus melliodora x E. sideroxylon","DN 1219","Goolgowi, NSW",87,1996,20,"R087/T20","CCA1506"
"Eucalyptus melliodora x E. sideroxylon","DN 1219","Goolgowi, NSW",87,1996,21,"R087/T21","CCA1507"
"Eucalyptus sp. Adelaide","DN 1364","Happy Valley, SA",87,1996,22,"R087/T22","CCA1508"
"Eucalyptus sp. Adelaide","DN 1364","Happy Valley, SA",87,1996,23,"R087/T23","CCA1509"
"Eucalyptus sp. Adelaide","DN 1364","Happy Valley, SA",87,1996,24,"R087/T24","CCA1510"
"Eucalyptus sp. Adelaide","DN 1364","Happy Valley, SA",87,1996,25,"R087/T25","CCA1511"
"Eucalyptus sp. Adelaide","DN 1364","Happy Valley, SA",87,1996,26,"R087/T26","CCA1512"
"Eucalyptus sp. Adelaide","DN 1364","Happy Valley, SA",87,1996,27,"R087/T27","CCA1513"
"Eucalyptus ammophila","DN 1284","Barcaldine, Qld",87,1996,28,"R087/T28","CCA1514"
"Eucalyptus ammophila","DN 1284","Barcaldine, Qld",87,1996,30,"R087/T30","CCA1515"
"Eucalyptus ammophila","DN 1284","Barcaldine, Qld",87,1996,31,"R087/T31","CCA1516"
"Eucalyptus microtheca","DN 1338","Newcastle Creek, NT",87,1996,32,"R087/T32","CCA1517"
"Eucalyptus microtheca","DN 1338","Newcastle Creek, NT",87,1996,33,"R087/T33","CCA1518"
"Eucalyptus odorata x E. phenax","DN 1360","north of Goolwa, SA",87,1996,38,"R087/T38","CCA1519"
"Eucalyptus odorata x E. phenax","DN 1360","north of Goolwa, SA",87,1996,39,"R087/T39","CCA1520"
"Eucalyptus sessilis","DN 1352","Mt Hermannsburg, NT",88,1996,3,"R088/T03","CCA1521"
"Eucalyptus sessilis","DN 1352","Mt Hermannsburg, NT",88,1996,4,"R088/T04","CCA1522"
"Eucalyptus wimmerensis","DN 1590","Bordertown, SA",88,1996,5,"R088/T05","CCA1523"
"Eucalyptus wimmerensis","DN 1590","Bordertown, SA",88,1996,6,"R088/T06","CCA1524"
"Eucalyptus wimmerensis","DN 1590","Bordertown, SA",88,1996,7,"R088/T07","CCA1525"
"Eucalyptus wimmerensis","DN 1590","Bordertown, SA",88,1996,8,"R088/T08","CCA1526"
"Eucalyptus striaticalyx","DN 1548","Milly Soak, WA",88,1996,9,"R088/T09","CCA1527"
"Eucalyptus striaticalyx","DN 1548","Milly Soak, WA",88,1996,10,"R088/T10","CCA1528"
"Eucalyptus striaticalyx","DN 1548","Milly Soak, WA",88,1996,11,"R088/T11","CCA1529"
"Eucalyptus striaticalyx","DN 1548","Milly Soak, WA",88,1996,12,"R088/T12","CCA1530"
"Eucalyptus effusa subsp. exsul","DN 1554","Youanmi, WA",88,1996,13,"R088/T13","CCA1531"
"Eucalyptus yilgarnensis","DN 1566","Pigeon Rock, WA",88,1996,20,"R088/T20","CCA1532"
"Eucalyptus yilgarnensis","DN 1566","Pigeon Rock, WA",88,1996,21,"R088/T21","CCA1533"
"Eucalyptus yilgarnensis","DN 1566","Pigeon Rock, WA",88,1996,22,"R088/T22","CCA1534"
"Eucalyptus yilgarnensis","DN 1566","Pigeon Rock, WA",88,1996,23,"R088/T23","CCA1535"
"Eucalyptus formanii subsp. formanii","DN 1567","Pigeon Rock, WA",88,1996,24,"R088/T24","CCA1536"
"Eucalyptus formanii subsp. formanii","DN 1567","Pigeon Rock, WA",88,1996,25,"R088/T25","CCA1537"
"Eucalyptus formanii subsp. formanii","DN 1567","Pigeon Rock, WA",88,1996,26,"R088/T26","CCA1538"
"Eucalyptus longissima","DN 1569","Norseman 1, WA",88,1996,29,"R088/T29","CCA1539"
"Eucalyptus longissima","DN 1569","Norseman 1, WA",88,1996,30,"R088/T30","CCA1540"
"Eucalyptus longissima","DN 1569","Norseman 1, WA",88,1996,31,"R088/T31","CCA1541"
"Corymbia setosa subsp. pedicellaris x C. brachycarpa","DN 1286","Jericho, Qld",88,1996,32,"R088/T32","CCA1542"
"Eucalyptus microcarpa","DN 1220","West Wyalong, NSW",88,1996,35,"R088/T35","CCA1543"
"Eucalyptus microcarpa","DN 1220","West Wyalong, NSW",88,1996,36,"R088/T36","CCA1544"
"Eucalyptus microcarpa","DN 1220","West Wyalong, NSW",88,1996,37,"R088/T37","CCA1545"
"Eucalyptus microcarpa","DN 1220","West Wyalong, NSW",88,1996,38,"R088/T38","CCA1546"
"Corymbia leichhardii","DN 1277","Springsure, Qld",89,1996,1,"R089/T01","CCA1547"
"Corymbia leichhardii","DN 1277","Springsure, Qld",89,1996,2,"R089/T02","CCA1548"
"Corymbia leichhardii","DN 1277","Springsure, Qld",89,1996,3,"R089/T03","CCA1549"
"Corymbia leichhardii","DN 1277","Springsure, Qld",89,1996,4,"R089/T04","CCA1550"
"Eucalyptus patellaris","DN 1339","Daly Waters, NT",89,1996,5,"R089/T05","CCA1551"
"Eucalyptus patellaris","DN 1339","Daly Waters, NT",89,1996,7,"R089/T07","CCA1552"
"Eucalyptus pruinosa subsp. pruinosa
","DN 1329","Coolullah, Qld",89,1996,8,"R089/T08","CCA1553"
"Corymbia scabrida","DN 1278","Springsure, Qld",89,1996,11,"R089/T11","CCA1554"
"Corymbia scabrida","DN 1278","Springsure, Qld",89,1996,13,"R089/T13","CCA1555"
"Eucalyptus sicilifolia","DN 1276","Springsure, Qld",89,1996,15,"R089/T15","CCA1556"
"Eucalyptus sicilifolia","DN 1276","Springsure, Qld",89,1996,16,"R089/T16","CCA1557"
"Eucalyptus sicilifolia","DN 1276","Springsure, Qld",89,1996,17,"R089/T17","CCA1558"
"Eucalyptus sicilifolia","DN 1276","Springsure, Qld",89,1996,18,"R089/T18","CCA1559"
"Eucalyptus tholiformis","DN 1279","Springsure, Qld",89,1996,19,"R089/T19","CCA1560"
"Eucalyptus tholiformis","DN 1279","Springsure, Qld",89,1996,20,"R089/T20","CCA1561"
"Eucalyptus tholiformis","DN 1279","Springsure, Qld",89,1996,21,"R089/T21","CCA1562"
"Eucalyptus tholiformis","DN 1279","Springsure, Qld",89,1996,22,"R089/T22","CCA1563"
"Eucalyptus platyphylla","DN 1350","Daly Waters, NT",89,1996,24,"R089/T24","CCA1564"
"Eucalyptus suffulgens","DN 1267","Isla Gorge, Qld",89,1996,26,"R089/T26","CCA1565"
"Eucalyptus suffulgens","DN 1267","Isla Gorge, Qld",89,1996,27,"R089/T27","CCA1566"
"Eucalyptus suffulgens","DN 1267","Isla Gorge, Qld",89,1996,29,"R089/T29","CCA1567"
"Eucalyptus drepanophylla","DN 1294","Pentland, Qld",89,1996,30,"R089/T30","CCA1568"
"Corymbia petalophylla","DN 1262","Eldsvoid, Qld",89,1996,32,"R089/T32","CCA1569"
"Eucalyptus shirleyi","DN 1292","White Mountains, Qld",89,1996,34,"R089/T34","CCA1570"
"Eucalyptus shirleyi","DN 1292","White Mountains, Qld",89,1996,35,"R089/T35","CCA1571"
"Eucalyptus shirleyi","DN 1292","White Mountains, Qld",89,1996,36,"R089/T36","CCA1572"
"Eucalyptus apothalassica","DN 1263","Eidsvold, Qld",89,1996,38,"R089/T38","CCA1573"
"Eucalyptus thozetiana","DN 1281","Jericho, Qld",90,1996,1,"R090/T01","CCA1574"
"Eucalyptus thozetiana","DN 1281","Jericho, Qld",90,1996,2,"R090/T02","CCA1575"
"Eucalyptus thozetiana","DN 1281","Jericho, Qld",90,1996,4,"R090/T04","CCA1576"
"Eucalyptus dwyeri","DN 1369","Rocky Glen, NSW",90,1996,5,"R090/T05","CCA1577"
"Eucalyptus dwyeri","DN 1369","Rocky Glen, NSW",90,1996,6,"R090/T06","CCA1578"
"Eucalyptus dwyeri","DN 1369","Rocky Glen, NSW",90,1996,7,"R090/T07","CCA1579"
"Eucalyptus dwyeri","DN 1369","Rocky Glen, NSW",90,1996,8,"R090/T08","CCA1580"
"Eucalyptus tereticornis subsp. rotunda","DN 1272","Carnarvon Range, Qld",90,1996,9,"R090/T09","CCA1581"
"Eucalyptus tereticornis subsp. rotunda","DN 1272","Carnarvon Range, Qld",90,1996,10,"R090/T10","CCA1582"
"Eucalyptus tereticornis subsp. rotunda","DN 1272","Carnarvon Range, Qld",90,1996,11,"R090/T11","CCA1583"
"Eucalyptus tereticornis subsp. rotunda","DN 1272","Carnarvon Range, Qld",90,1996,12,"R090/T12","CCA1584"
"Eucalyptus bakeri","DN 1269","Injune, Qld",90,1996,13,"R090/T13","CCA1585"
"Eucalyptus bakeri","DN 1269","Injune, Qld",90,1996,15,"R090/T15","CCA1586"
"Eucalyptus brownii","DN 1293","Pentland, Qld",90,1996,17,"R090/T17","CCA1587"
"Eucalyptus brownii","DN 1293","Pentland, Qld",90,1996,19,"R090/T19","CCA1588"
"Eucalyptus corynodes","DN 1264","Cracow, Qld",90,1996,20,"R090/T20","CCA1589"
"Eucalyptus corynodes","DN 1264","Cracow, Qld",90,1996,21,"R090/T21","CCA1590"
"Eucalyptus corynodes","DN 1264","Cracow, Qld",90,1996,22,"R090/T22","CCA1591"
"Eucalyptus exilipes","DN 1289","White Mountains, Qld",90,1996,24,"R090/T24","CCA1592"
"Eucalyptus exilipes","DN 1289","White Mountains, Qld",90,1996,25,"R090/T25","CCA1593"
"Eucalyptus infera","DN 1254","Durikai State Forest, Qld",90,1996,26,"R090/T26","CCA1594"
"Eucalyptus infera","DN 1254","Durikai State Forest, Qld",90,1996,27,"R090/T27","CCA1595"
"Eucalyptus infera","DN 1254","Durikai State Forest, Qld",90,1996,28,"R090/T28","CCA1596"
"Eucalyptus infera","DN 1254","Durikai State Forest, Qld",90,1996,29,"R090/T29","CCA1597"
"Eucalyptus decorticans","DN 1260","Eidsvold, Qld",90,1996,30,"R090/T30","CCA1598"
"Eucalyptus decorticans","DN 1260","Eidsvold, Qld",90,1996,31,"R090/T31","CCA1599"
"Eucalyptus decorticans","DN 1260","Eidsvold, Qld",90,1996,33,"R090/T33","CCA1600"
"Eucalyptus punctata","DN 1253","Dalveen, Qld",90,1996,34,"R090/T34","CCA1601"
"Eucalyptus punctata","DN 1253","Dalveen, Qld",90,1996,35,"R090/T35","CCA1602"
"Eucalyptus punctata","DN 1253","Dalveen, Qld",90,1996,36,"R090/T36","CCA1603"
"Eucalyptus punctata","DN 1253","Dalveen, Qld",90,1996,37,"R090/T37","CCA1604"
"Eucalyptus persistens","DN 1291","White Mountains, Qld",91,1996,2,"R091/T02","CCA1605"
"Eucalyptus persistens","DN 1291","White Mountains, Qld",91,1996,3,"R091/T03","CCA1606"
"Eucalyptus persistens","DN 1291","White Mountains, Qld",91,1996,4,"R091/T04","CCA1607"
"Corymbia henryi","DN 1259","Helidon Hills, Qld",91,1996,5,"R091/T05","CCA1608"
"Corymbia henryi","DN 1259","Helidon Hills, Qld",91,1996,6,"R091/T06","CCA1609"
"Corymbia henryi","DN 1259","Helidon Hills, Qld",91,1996,7,"R091/T07","CCA1610"
"Corymbia henryi","DN 1259","Helidon Hills, Qld",91,1996,8,"R091/T08","CCA1611"
"Corymbia variegata","DN 1246","Drake, NSW",91,1996,12,"R091/T12","CCA1612"
"Corymbia variegata","DN 1246","Drake, NSW",91,1996,13,"R091/T13","CCA1613"
"Corymbia variegata","DN 1246","Drake, NSW",91,1996,14,"R091/T14","CCA1614"
"Eucalyptus rubida subsp. canobolensis","DN 1222","Mt Canobolas, NSW",91,1996,19,"R091/T19","CCA1615"
"Eucalyptus moorei subsp. serpentinicola","DN 1233","Curricabark, NSW",91,1996,20,"R091/T20","CCA1616"
"Eucalyptus moorei subsp. serpentinicola","DN 1233","Curricabark, NSW",91,1996,21,"R091/T21","CCA1617"
"Eucalyptus moorei subsp. serpentinicola","DN 1233","Curricabark, NSW",91,1996,22,"R091/T22","CCA1618"
"Eucalyptus atrata","DN 1308","Herberton, Qld",91,1996,31,"R091/T31","CCA1619"
"Eucalyptus atrata","DN 1308","Herberton, Qld",91,1996,32,"R091/T32","CCA1620"
"Eucalyptus atrata","DN 1308","Herberton, Qld",91,1996,33,"R091/T33","CCA1621"
"Eucalyptus atrata","DN 1308","Herberton, Qld",91,1996,34,"R091/T34","CCA1622"
"Eucalyptus malacoxylon","DN 1368","Moonbi, NSW",92,1996,1,"R092/T01","CCA1623"
"Eucalyptus malacoxylon","DN 1368","Moonbi, NSW",92,1996,2,"R092/T02","CCA1624"
"Eucalyptus malacoxylon","DN 1368","Moonbi, NSW",92,1996,3,"R092/T03","CCA1625"
"Eucalyptus malacoxylon","DN 1368","Moonbi, NSW",92,1996,4,"R092/T04","CCA1626"
"Eucalyptus ovata subsp. grandiflora","DN 1594","Strathdownie, Vic",92,1996,7,"R092/T07","CCA1627"
"Eucalyptus eugenioides","DN 1235","Curricabark, NSW",92,1996,11,"R092/T11","CCA1628"
"Eucalyptus eugenioides","DN 1235","Curricabark, NSW",92,1996,12,"R092/T12","CCA1629"
"Eucalyptus eugenioides","DN 1235","Curricabark, NSW",92,1996,13,"R092/T13","CCA1630"
"Eucalyptus eugenioides","DN 1235","Curricabark, NSW",92,1996,14,"R092/T14","CCA1631"
"Eucalyptus baueriana","DN 1252","Dalveen, Qld",92,1996,17,"R092/T17","CCA1632"
"Eucalyptus chloroclada","DN 1255","Warwick, Qld",92,1996,19,"R092/T19","CCA1633"
"Eucalyptus chloroclada","DN 1255","Warwick, Qld",92,1996,20,"R092/T20","CCA1634"
"Eucalyptus chloroclada","DN 1255","Warwick, Qld",92,1996,21,"R092/T21","CCA1635"
"Eucalyptus aggregata","DN 1224","Rydal, NSW",92,1996,22,"R092/T22","CCA1636"
"Eucalyptus sabulosa x E. ovata subsp. ovata","DN 359","Victoria Range, Vic",92,1996,27,"R092/T27","CCA1637"
"Eucalyptus melanophloia subsp. melanophloia","DN 1285","Jericho, Qld",92,1996,31,"R092/T31","CCA1638"
"Eucalyptus exserta","DN 1261","Eidsvoid, Qld",92,1996,32,"R092/T32","CCA1639"
"Eucalyptus exserta","DN 1261","Eidsvoid, Qld",92,1996,33,"R092/T33","CCA1640"
"Eucalyptus robusta x E. tereticornis","-","Cult. Morphett Vale, SA",92,1996,36,"R092/T36","CCA1641"
"Eucalyptus lockyeri","DN 1323","Ravenshoe, Qld",93,1996,3,"R093/T03","CCA1642"
"Eucalyptus lockyeri","DN 1323","Ravenshoe, Qld",93,1996,4,"R093/T04","CCA1643"
"Eucalyptus camaldulensis subsp. simulata","DN 1314","Laura, Qld",93,1996,8,"R093/T08","CCA1644"
"Eucalyptus camaldulensis subsp. simulata","DN 1314","Laura, Qld",93,1996,9,"R093/T09","CCA1645"
"Eucalyptus camaldulensis subsp. simulata","DN 1314","Laura, Qld",93,1996,10,"R093/T10","CCA1646"
"Eucalyptus camaldulensis subsp. simulata","DN 1314","Laura, Qld",93,1996,12,"R093/T12","CCA1647"
"Eucalyptus chlorophylla","DN 1315","Laura, Qld",93,1996,14,"R093/T14","CCA1648"
"Eucalyptus chlorophylla","DN 1315","Laura, Qld",93,1996,15,"R093/T15","CCA1649"
"Corymbia gummifera","DN 1228","Ku-Ring-Gai Chase, NSW",93,1996,18,"R093/T18","CCA1650"
"Eucalyptus drepanophylla","DN 1317","Battlecamp, Qld",93,1996,25,"R093/T25","CCA1651"
"Eucalyptus drepanophylla","DN 1317","Battlecamp, Qld",93,1996,26,"R093/T26","CCA1652"
"Eucalyptus tetrapleura","DN 1242","Wells Crossing, NSW",93,1996,33,"R093/T33","CCA1653"
"Eucalyptus grandis","DN 1237","Johns River, NSW",93,1996,35,"R093/T35","CCA1654"
"Eucalyptus grandis","DN 1237","Johns River, NSW",93,1996,36,"R093/T36","CCA1655"
"Eucalyptus grandis","DN 1237","Johns River, NSW",93,1996,37,"R093/T37","CCA1656"
"Eucalyptus granitica","DN 1305","Herberton, Qld",94,1996,1,"R094/T01","CCA1657"
"Eucalyptus granitica","DN 1305","Herberton, Qld",94,1996,2,"R094/T02","CCA1658"
"Eucalyptus granitica","DN 1305","Herberton, Qld",94,1996,3,"R094/T03","CCA1659"
"Eucalyptus microcorys","DN 1238","Johns River, NSW",94,1996,5,"R094/T05","CCA1660"
"Eucalyptus platyphylla","DN 1296","Mingela, Qld",94,1996,9,"R094/T09","CCA1661"
"Eucalyptus pulverulenta","DN 1226","Lithgow, NSW",94,1996,10,"R094/T10","CCA1662"
"Eucalyptus pulverulenta","DN 1226","Lithgow, NSW",94,1996,11,"R094/T11","CCA1663"
"Eucalyptus pulverulenta","DN 1226","Lithgow, NSW",94,1996,12,"R094/T12","CCA1664"
"Eucalyptus pulverulenta","DN 1226","Lithgow, NSW",94,1996,13,"R094/T13","CCA1665"
"Eucalyptus raveretiana","DN 1297","Reid River, Qld",94,1996,14,"R094/T14","CCA1666"
"Eucalyptus raveretiana","DN 1297","Reid River, Qld",94,1996,15,"R094/T15","CCA1667"
"Eucalyptus raveretiana","DN 1297","Reid River, Qld",94,1996,16,"R094/T16","CCA1668"
"Eucalyptus raveretiana","DN 1297","Reid River, Qld",94,1996,17,"R094/T17","CCA1669"
"Eucalyptus insulana","DN 1309","Walkamin, Qld",94,1996,18,"R094/T18","CCA1670"
"Eucalyptus insulana","DN 1309","Walkamin, Qld",94,1996,20,"R094/T20","CCA1671"
"Eucalyptus insulana","DN 1309","Walkamin, Qld",94,1996,21,"R094/T21","CCA1672"
"Corymbia rhodops","DN 1306","Herberton, Qld",94,1996,22,"R094/T22","CCA1673"
"Corymbia rhodops","DN 1306","Herberton, Qld",94,1996,23,"R094/T23","CCA1674"
"Eucalyptus rummeryi","DN 1245","Mallanganee, NSW",94,1996,24,"R094/T24","CCA1675"
"Eucalyptus cullenii","DN 1322","Lakeland, Qld",94,1996,26,"R094/T26","CCA1676"
"Eucalyptus cullenii","DN 1322","Lakeland, Qld",94,1996,27,"R094/T27","CCA1677"
"Eucalyptus grisea","DN 1271","Carnarvon Range, Qld",94,1996,29,"R094/T29","CCA1678"
"Eucalyptus grisea","DN 1271","Carnarvon Range, Qld",94,1996,30,"R094/T30","CCA1679"
"Eucalyptus dunnii","DN 1257","Legume, NSW",94,1996,31,"R094/T31","CCA1680"
"Eucalyptus panda?","DN 1275","Carnarvon Range, Qld",94,1996,33,"R094/T33","CCA1681"
"Eucalyptus panda?","DN 1275","Carnarvon Range, Qld",94,1996,35,"R094/T35","CCA1682"
"Eucalyptus bancroftii","DN 1241","Wells Crossing, NSW",95,1996,2,"R095/T02","CCA1683"
"Eucalyptus bancroftii","DN 1241","Wells Crossing, NSW",95,1996,3,"R095/T03","CCA1684"
"Eucalyptus brassiana","DN 1316","Battlecamp, Qld",95,1996,5,"R095/T05","CCA1685"
"Eucalyptus brassiana","DN 1316","Battlecamp, Qld",95,1996,6,"R095/T06","CCA1686"
"Corymbia leptoloma","DN 1302","Paluma, Qld",95,1996,7,"R095/T07","CCA1687"
"Corymbia leptoloma","DN 1302","Paluma, Qld",95,1996,8,"R095/T08","CCA1688"
"Corymbia leptoloma","DN 1302","Paluma, Qld",95,1996,9,"R095/T09","CCA1689"
"Corymbia leptoloma","DN 1302","Paluma, Qld",95,1996,10,"R095/T10","CCA1690"
"Eucalyptus macta","DN 1301","Paluma, Qld",95,1996,13,"R095/T13","CCA1691"
"Eucalyptus propinqua","DN 1239","Telegraph Point, NSW",95,1996,21,"R095/T21","CCA1692"
"Eucalyptus propinqua","DN 1239","Telegraph Point, NSW",95,1996,22,"R095/T22","CCA1693"
"Eucalyptus propinqua","DN 1239","Telegraph Point, NSW",95,1996,24,"R095/T24","CCA1694"
"Eucalyptus reducta","DN 1300","Paluma, Qld",95,1996,25,"R095/T25","CCA1695"
"Eucalyptus reducta","DN 1300","Paluma, Qld",95,1996,26,"R095/T26","CCA1696"
"Eucalyptus reducta","DN 1300","Paluma, Qld",95,1996,27,"R095/T27","CCA1697"
"Eucalyptus bicostata","DN 468","Otway Ranges, Vic",95,1996,30,"R095/T30","CCA1698"
"Eucalyptus bicostata","DN 468","Otway Ranges, Vic",95,1996,31,"R095/T31","CCA1699"
"Eucalyptus canaliculata","DN 1232","Gloucester, NSW",95,1996,32,"R095/T32","CCA1700"
"Eucalyptus canaliculata","DN 1232","Gloucester, NSW",95,1996,35,"R095/T35","CCA1701"
"Eucalyptus camaldulensis","-","Unknown",98,1996,1,"R098/T01","CCA1702"
"Eucalyptus camaldulensis","-","Unknown",98,1996,2,"R098/T02","CCA1703"
"Eucalyptus camaldulensis","-","Unknown",98,1996,3,"R098/T03","CCA1704"
"Eucalyptus camaldulensis","-","Unknown",98,1996,4,"R098/T04","CCA1705"
"Eucalyptus camaldulensis","-","Unknown",98,1996,5,"R098/T05","CCA1706"
"Eucalyptus camaldulensis","-","Unknown",98,1996,6,"R098/T06","CCA1707"
"Eucalyptus camaldulensis","-","Unknown",98,1996,7,"R098/T07","CCA1708"
"Eucalyptus camaldulensis","-","Unknown",98,1996,8,"R098/T08","CCA1709"
"Eucalyptus camaldulensis","-","Unknown",98,1996,9,"R098/T09","CCA1710"
"Eucalyptus camaldulensis","-","Unknown",98,1996,10,"R098/T10","CCA1711"
"Eucalyptus camaldulensis","-","Unknown",98,1996,11,"R098/T11","CCA1712"
"Eucalyptus camaldulensis","-","Unknown",98,1996,12,"R098/T12","CCA1713"
"Eucalyptus camaldulensis","-","Unknown",98,1996,13,"R098/T13","CCA1714"
"Eucalyptus camaldulensis","-","Unknown",98,1996,14,"R098/T14","CCA1715"
"Eucalyptus camaldulensis","-","Unknown",98,1996,15,"R098/T15","CCA1716"
"Eucalyptus camaldulensis","-","Unknown",98,1996,16,"R098/T16","CCA1717"
"Eucalyptus camaldulensis","-","Unknown",98,1996,17,"R098/T17","CCA1718"
"Eucalyptus camaldulensis","-","Unknown",98,1996,18,"R098/T18","CCA1719"
"Eucalyptus camaldulensis","-","Unknown",98,1996,19,"R098/T19","CCA1720"
"Eucalyptus camaldulensis","-","Unknown",98,1996,20,"R098/T20","CCA1721"
"Eucalyptus camaldulensis","-","Unknown",98,1996,21,"R098/T21","CCA1722"
"Eucalyptus camaldulensis","-","Unknown",98,1996,22,"R098/T22","CCA1723"
"Eucalyptus camaldulensis","-","Unknown",98,1996,23,"R098/T23","CCA1724"
"Eucalyptus camaldulensis","-","Unknown",98,1996,24,"R098/T24","CCA1725"
"Eucalyptus camaldulensis","-","Unknown",98,1996,25,"R098/T25","CCA1726"
"Eucalyptus camaldulensis subsp. arida","-","Silverton, NSW",98,1996,28,"R098/T28","CCA1727"
"Eucalyptus camaldulensis subsp. arida","-","Silverton, NSW",98,1996,29,"R098/T29","CCA1728"
"Eucalyptus camaldulensis subsp. arida","-","Silverton, NSW",98,1996,30,"R098/T30","CCA1729"
